customer_id,postal_code
e53a2d28ee,72891.0
a12cec133a,33146.0
22174cb853,75245.0
0e0e8bf4c4,29639.0
15cc4b55c2,78607.0
5ad536b7e7,40730.0
84e75d7db0,
5dacbdb08c,44451.0
d06ef7580d,55142.0
6235920438,56365.0
29b449e3b4,59355.0
7cb53cec40,
aa57655506,38618.0
608d7368e1,50374.0
24e3308264,73274.0
bbd16545a6,
e874893ea4,59616.0
b9bfdb322e,40840.0
33ebe5bf1b,1515.0
85b896a75e,
8f21cda097,16375.0
120504b84d,26173.0
d0a9228dfc,26163.0
865dfba5b9,33705.0
c998fccaf4,72178.0
e39b573ce2,41477.0
c28979f605,96575.0
9a0cefe82d,66009.0
50583f1814,49549.0
0191dd08e4,12357.0
a6283bb25f,31068.0
1af1aee7b0,70808.0
be465c3a38,49424.0
d1e6f7c189,56165.0
fb032c870b,73883.0
3291a08190,
af139ce87c,15757.0
f78ae971fb,91639.0
21d1ec91cf,15005.0
03f1a838dc,39569.0
533e8faa20,12304.0
472a4b2210,59788.0
a090f0449e,41113.0
037e82bca4,96608.0
b9ea61880f,
35e14930e9,24631.0
8dad9fb1bb,6759.0
c700cb16a5,51423.0
ffd5a993cc,88346.0
ad2e421ef0,67674.0
28c180625d,
7107028b62,68331.0
13044f447e,9449.0
5dd3b90dd1,97893.0
4ea56e854b,64715.0
08d730fb35,49443.0
6d8afc8d7d,19105.0
ca0e63335d,71740.0
81d8a1febf,49690.0
c47b2ea6d4,81070.0
e341ac6fd4,48178.0
489c76c848,31591.0
949ffd3966,33232.0
6a920315cf,72542.0
3702c42869,69536.0
c0ebf6f997,
93c2ff9613,
ac57b5d97d,58255.0
6827e1e782,78641.0
cf254c4411,82355.0
71f680a222,63648.0
92014d08bf,84624.0
d2b29908f7,53919.0
c56fa056cb,27875.0
c7e4816acc,24414.0
b721678cbc,48366.0
f142e51065,72865.0
10b9183b3e,35139.0
078a5b9278,25606.0
046460aca6,27415.0
f745cd70ec,33142.0
fb2dad4681,48312.0
613aeb2faa,13537.0
2892d68871,
33e7fa594d,15960.0
02967379d6,7874.0
18baed6d7d,22558.0
d4a3614705,75184.0
b78473eee5,47496.0
4f951a6048,42152.0
666cedbd80,89379.0
29af4970a0,67784.0
482acf619d,87024.0
201e7606a6,
7b9eaa2f41,
18a2d564ee,67363.0
f10358a6f8,
b753aad5fc,26199.0
94e0458ed9,42770.0
cda53cb138,14285.0
40e1bcde73,8270.0
6882ea7903,
70c3bcd47c,14130.0
3a1dcabbd4,53996.0
4142b6143a,27472.0
94071f6ff1,28408.0
ca21771f00,49114.0
2c830a4114,70489.0
09dbffb590,88483.0
e74f04eafa,50273.0
c81134a067,73617.0
34bd7d45a0,94226.0
1b30dd80e5,4230.0
7235496b90,86678.0
e3d7c2f790,39586.0
a7c94049d1,73299.0
a498eb2dd2,
0a12c744c6,
67d7f675f4,23789.0
ca5eb9ed73,60460.0
8869f93aa4,21271.0
b0fa4ddd1f,14816.0
cd8ece7061,29387.0
b828b936c2,41613.0
3880a74a94,72546.0
febcec599d,44918.0
af8d3e7691,41601.0
0291b1dd43,10888.0
75156bfefc,39591.0
87c81f365a,32796.0
940c41408c,97946.0
a000889f45,53592.0
9992a7334f,97895.0
63dde10e31,22649.0
ebe5cfce3e,
1ea8e5ce99,19419.0
257b28e04b,74413.0
a02e7a0cea,61428.0
8545931d97,64735.0
3a679d74f3,90778.0
ec7d3f744d,27460.0
3cff0e1b6c,93239.0
bcc9cc0b1f,70557.0
48e1d0ac0e,63578.0
776a97cecb,38221.0
efdbbf0522,35447.0
465da676e4,14238.0
25feeb4d9a,14251.0
0bafbbcaed,
1b2575355d,91650.0
396b444e1d,47534.0
54494757fc,75199.0
918aa5f57b,71223.0
4876be072e,57555.0
28857bacdb,67380.0
add8e5c8e8,
d800f0a770,40764.0
0ed8035a8d,39222.0
2a96bc38a9,
3684482329,58536.0
034faa0824,
fad6fae138,13242.0
4740d5e264,34597.0
0153239588,65906.0
ff3c314f67,86663.0
44f0d2cf31,45937.0
998502fd99,
98a97dd287,49515.0
d1a792fd9b,19282.0
cce8d8c86c,41685.0
4db1fcd6b8,
b3b0586d09,26221.0
324ceb9c77,47147.0
5f59825765,51506.0
5b684f27a5,14574.0
7b876d70db,25597.0
8e1027a967,
4b0b97dee6,
83bbb4f07b,50274.0
5bda0e77b6,68695.0
4e1afc6d14,34173.0
52eb9d3fbf,15776.0
a0b6594417,38216.0
684729e732,14171.0
27834ab9c3,74300.0
ab844cb050,35791.0
fd340ea76c,14520.0
0038d8c85b,36166.0
d63b241b4a,83725.0
95ad3e1606,26177.0
bb8707cce4,
bd32faf8d9,41604.0
4cd2e73eec,21270.0
94ddc44c2c,13603.0
c9878ec9dc,72257.0
206e78500e,24392.0
366cc56a1a,70218.0
d698fbbaac,27277.0
e4415c4558,70514.0
b06815630c,56108.0
e6d43a9e49,84159.0
0c7f84e392,
37e6eb80eb,15577.0
c6072736d2,84135.0
fb7c1f3e28,
59ff26e8e9,55613.0
cb695f2b0f,97482.0
9c5270d964,
8661105e54,73621.0
0c95ef4b9a,13451.0
8c7dd0b40a,
57043fa53f,53935.0
648cc6ccbb,8068.0
10592da622,15903.0
4321a136ab,88377.0
f9cd78f9ba,73326.0
0220994053,71746.0
124e52256e,74740.0
86145c9f39,78431.0
7d81f29da7,47279.0
91f6960a9f,70260.0
d1fcdc0027,59889.0
6b1ff0e439,71147.0
c60e85edd1,
c617f1663a,23709.0
3e6f6afed4,
e803f14a45,72535.0
f2744c1e3c,28424.0
d97032f5f9,69303.0
08c79a55b6,
f8b7809150,53508.0
e1e9e50e7d,83106.0
307afc0c62,85204.0
97e89f3871,77685.0
718a0b5008,65229.0
c386faafd1,15094.0
8eb4638559,15818.0
53d24d317e,95555.0
409c74a1fc,88553.0
b1319e26d9,55503.0
d0a6f789b9,42131.0
fa80b023d2,34641.0
f37b8e5a1b,24674.0
662d5bf681,33857.0
06d63c7d16,
a0235a8ffb,70579.0
aef853e613,49859.0
86123f9af1,
8d79456616,75231.0
e9dd32931a,73568.0
926dfde546,39591.0
b5703b3b82,49832.0
c81e8413d4,79127.0
492aeb8a09,30823.0
60e1bd3bea,78387.0
e4cd9363fd,6779.0
e5f227015f,15458.0
80ff55ffd6,67776.0
8a79f3d38a,53228.0
1dc67e553a,42852.0
fd24f0975c,49450.0
1a8a12bcaf,86659.0
8fd7d1c1f7,
e2e99bc21b,
8025e49c29,52427.0
d542cf1fdd,14655.0
e10935fe97,68344.0
00c9f93119,72700.0
de2f02c046,63671.0
08ff9cd143,
a0edb13050,17106.0
00afda9e87,48419.0
8fa98d2d13,54662.0
1d5fca7c80,
c765ac3167,15422.0
297ae89b1b,14279.0
f6d0cd804a,68806.0
aaf15c9e41,22562.0
de2908e6a4,21354.0
ace9a5dea1,71813.0
c6da8144d2,61243.0
23da2c722a,78130.0
6f8450aaa8,33804.0
140c86bd46,70624.0
78617ad3fb,26207.0
e4fd16cc6b,49762.0
ca346786cb,83730.0
b8590f108b,15832.0
0d9ee92ffb,
087d815d60,26561.0
a0448733b0,51472.0
f9484b7ed5,10670.0
760ffd5401,71745.0
a7e6b01097,93215.0
5944484a36,49795.0
776c116b7b,64665.0
21308a51ad,44873.0
4697719e3b,55536.0
0243b99ad9,41669.0
98bbfbec07,26525.0
38e7588fa1,71727.0
ec68fc8010,40898.0
ff46df7538,13532.0
de06042bdd,10884.0
d1a726876c,21217.0
f44e52dc55,61501.0
9a9452a787,36241.0
76e7c8c1cb,78602.0
ffdd4df6f2,15812.0
3e01948fd2,55377.0
a1c84fae78,66909.0
7dc80f0d69,
8a1d80043c,14649.0
81fce5503f,63883.0
7d60ffcf4b,
1e9e15a34e,67183.0
791e20ccdc,49217.0
520d8ce781,71462.0
701c78a96f,88347.0
7c959877b8,66807.0
c7bed5ec84,69469.0
f0a951588c,
0a097e403f,13496.0
1d406c4c3a,95587.0
a764f73a24,8098.0
3c68202f90,88613.0
b393116f6f,19322.0
02ce173f92,64371.0
f3a16f83cb,24263.0
db3ac6971e,88536.0
1659c5f10c,22648.0
5ad05c7770,24676.0
53bae17299,49473.0
3bdbab111a,52543.0
8a74c5299e,65952.0
f03763da91,49125.0
063982b2b2,68687.0
c32b246887,61153.0
fc4f8bcb7b,15626.0
d08500a903,71809.0
97631cf5d7,14055.0
eac03d8fa8,89160.0
f1dffd7fd8,93178.0
b0068181ff,60455.0
fc9d08b43a,11048.0
28bc7cb929,53855.0
39017f6a2d,89303.0
c1a4ef4f84,
ee457f0edf,22502.0
9190b811d4,
f5132dddd2,31658.0
8797de5e90,21340.0
79ec690940,85220.0
7dabc55f92,
7c9dae0b4f,55197.0
dc3f9149c4,22531.0
1bd4c08241,57401.0
f560d12eb1,58847.0
6b775bb89b,14161.0
3fe7f7969a,61441.0
f7e9191a0b,69302.0
628bba95a8,71717.0
9afe09ea43,35759.0
47d412e732,25590.0
07cf353e0b,61462.0
b21e82142f,49620.0
54170e6f83,13539.0
3e796442dc,56400.0
8cd7d87034,38337.0
e885d2d78c,31561.0
7b9ead2df7,25599.0
67a7d28e7b,24628.0
fcc57b07cf,44390.0
1e272abb14,71683.0
430d654dbf,
321f6396e8,35486.0
d769617728,81741.0
e8c6419507,68750.0
c63bd1d536,16405.0
d4fe877d07,67638.0
90e63f4198,59394.0
fb3d230008,70650.0
bd495a40a5,65469.0
13efe9fca6,69531.0
487ab4434f,
cbbf9c9d27,33814.0
511c2198d9,66760.0
1768e6a0ef,73754.0
cb9afc8f7a,53991.0
3bb929a6df,17118.0
39abc561cd,12657.0
dbe16e5b7a,50297.0
e144ebf47d,
3b170ab2ad,7636.0
cbecad34e8,22662.0
67c5ed31d3,12204.0
04d2001950,
cb58d34f7b,
d705b02eb7,
c7085bd931,3338.0
9887a12da8,88496.0
6a9a968de2,58181.0
25f98dffc0,34626.0
5ab0329ce6,33185.0
27744152bd,49479.0
e28cea80f4,65987.0
54d4210951,28806.0
425dbc3f55,60487.0
d470c98464,51585.0
d4496c5360,78644.0
f04b824001,48396.0
bf70a20c25,65884.0
dad17e2273,66783.0
76d9bf62ac,89302.0
838b33506c,40483.0
fbffe8ed6f,21275.0
9dd1884055,89378.0
111214e9c6,31606.0
d6951b7779,40893.0
8fb701977f,40871.0
2c1790ea62,14669.0
3902acc501,66354.0
b46db51380,
4f14c920c9,93208.0
39cc098a6f,
d76ef48419,59343.0
00164ae846,58802.0
ba23767974,14640.0
6a9afbedb7,38923.0
ea48036bd7,79613.0
d1e02aaa4e,19262.0
57a0c84d84,67157.0
5515491597,56508.0
b940acb14c,
593f707ee3,44287.0
d7109490be,15871.0
a485209138,
db19401e12,24364.0
90cc53dc7c,14562.0
23c1ab6b8b,32802.0
8e23b42387,25605.0
50ead72e18,37548.0
726bd94d59,55494.0
4008cd2c44,32745.0
44a1085ea3,13443.0
42ee6d7e64,17164.0
6f459a3b6f,44389.0
219ef1d615,55338.0
8e24c57718,71339.0
2af0f2c5d6,63906.0
eba3d82138,8249.0
88c93265ed,
0241531013,63883.0
2cc6c21f1e,27430.0
03971b9aaa,24437.0
f4b7df1011,51536.0
2e63c6d747,
b957f70bee,73348.0
1cd7d9d0ea,49907.0
2f9d288ade,88735.0
27561dab25,21526.0
93460a34e5,31583.0
3c459d2b3c,96545.0
6cf9e2d9c8,1586.0
a31caeac17,79186.0
29e365f2de,58176.0
8d9c829ff4,73322.0
c6c97ecc6c,60488.0
1e5457a4c9,51419.0
26c50b35b7,56383.0
28f173486b,32128.0
8ad46c7fcf,72565.0
537ea0faf3,38147.0
1996925685,26509.0
70838962e0,49533.0
db9ae999df,41825.0
5719b2c52c,27235.0
d410ef4f82,68835.0
8cb30d82ce,23683.0
50f1241796,58189.0
03319a88b8,14252.0
78c49024a6,60513.0
35dd5d410e,40718.0
b379446ec3,38475.0
df9262ae12,58490.0
a2ec46e07b,13709.0
b5a6693c41,
65e67cda73,51172.0
9a31d31e6c,12638.0
93635f8b00,78380.0
fef516a18a,13651.0
9b03cce473,54533.0
63233699ec,
b9bd16552d,30245.0
94db569973,10825.0
4d1336b85b,68863.0
623ccf2039,64387.0
8575703087,41102.0
2500e11280,41063.0
10bef684e2,
eed13a871c,32059.0
c4368ba103,
eff329621a,
2925cd1752,9256.0
f8bff9f220,27304.0
438bac27b6,51475.0
8034c00a24,61352.0
b62359cd9a,29451.0
b53649fb98,
27f8a0cb83,77788.0
dd4d14878b,61395.0
ef9444af23,65618.0
5a34e23c4b,
06759f11a8,70260.0
75c90e91ff,42233.0
f3e68d80af,14594.0
52d2c6ad4b,85341.0
e689870eaa,63666.0
8a54edf974,76372.0
8c989033e8,61544.0
03c2252288,40788.0
3227988e60,42853.0
c3a35cc5f6,
9a2265a050,51459.0
ab68d30ad0,51635.0
3bc550d5be,49673.0
c96f129c4c,94211.0
30c57a03d8,22478.0
6f69e81c9b,13410.0
645d0f6495,49782.0
7c46a6aff7,49568.0
213da98ae1,89227.0
8e0cc9c3b4,47198.0
6f98515e95,81727.0
33e0f24cdd,26983.0
8ccd985729,16990.0
1de71ecbcd,73058.0
dd59efea10,54011.0
1ad6571262,31552.0
017700df6d,
9735232492,35780.0
3a494dfab3,67386.0
0c94dfe21e,99957.0
cff7f78296,47242.0
df3a920970,27448.0
a65033cc16,72578.0
3086620a38,51465.0
6cdca1dccb,81107.0
cf9506fbde,10904.0
3a94394bdf,39201.0
d8fcea9a14,45187.0
0160fe2db4,60521.0
f4c243a726,
1190738010,64753.0
a379fa937d,73806.0
6247e66b0e,63863.0
a61e1e0c15,83728.0
d0dc58a12d,44877.0
b5bbf16177,26194.0
36129e0943,10816.0
d4247dda9f,12274.0
6d064ab82e,58805.0
984304579f,
b0897c8edd,
34fb0bd18a,
4ec50b6e68,93163.0
6fb58b2e66,86478.0
abd1a00306,
a6fc000ec4,14216.0
953f9fb005,
2f99095e51,12496.0
07e7d7520c,41849.0
89b10d4a4c,49544.0
51f020d4f2,
77fdc0572f,
a11d8afc9e,51495.0
b65f47170f,42203.0
ca014a649b,67643.0
176a98ddf1,51779.0
6add5b0258,67186.0
1a9764bf98,49548.0
586657820e,51523.0
20c16014a9,32098.0
02ecb522f4,86957.0
0df3cf18f5,58812.0
b10f1924cf,74354.0
c663330b4f,71438.0
103304f170,8058.0
5fade1315e,75400.0
1c3d288291,58208.0
680a8036f5,
6f23cae810,
e73570b8ff,70822.0
35420ed1b1,49429.0
3d4e4aafd1,59602.0
4cc0ab03cd,34175.0
c8d95a1511,13202.0
8dfab78de4,26920.0
e92840bf1f,40703.0
e92eb3dcc1,
00cfcac228,51418.0
b25d726fe9,4726.0
e0521252d7,26886.0
4281f0c513,61483.0
1daafa43dd,27332.0
4977b00f68,57420.0
fb9501983f,
b25f00efc2,48566.0
605ed66540,49738.0
e4064efd98,67098.0
9567d2687c,83370.0
3241f21dc3,
6455230f45,48302.0
60d3b0659f,91433.0
670d15c7af,15864.0
34918a6771,31578.0
b0680a3a0f,49814.0
a28f46b3a5,15767.0
3969f8564c,24414.0
ad07833ddf,52572.0
a09aebf861,72122.0
6785d48780,
31d22ec0e0,49530.0
6ed6ef09e6,50793.0
dd2169a7d7,78258.0
2fefaed68d,49660.0
961444320d,95562.0
c44cb812a4,67153.0
8b303d23f8,
2812f5aee1,63499.0
4f90b0d336,48652.0
0f9cdf0127,38557.0
8254d71b84,13544.0
117725ab17,26741.0
d392240eda,
d5f550b307,72130.0
bba712b921,33775.0
1a700f05e0,26241.0
906a6d2d79,40641.0
74345ceb27,71397.0
ea80b21341,41316.0
b65626ce2b,74399.0
79ddc0e76d,46540.0
8841127235,38346.0
473448574b,9398.0
9d8226d70d,61389.0
b5bfc34464,34177.0
9ed1acf8fd,12317.0
ce99560e9d,51082.0
77d3b34095,1522.0
5cf9c660ea,15781.0
a5c03ec15d,65243.0
dab3ee4657,
1d8f4e0a80,67401.0
866f7dde74,61497.0
f3fa5b17b9,80735.0
7fc2cc95de,70539.0
067777e049,88570.0
7dc47dc218,
85abcafea5,83045.0
6fd13201ea,27905.0
1c340df175,13595.0
179689b962,49554.0
a52fb42452,22227.0
9d27e67768,58733.0
8b3e81e316,73311.0
93353a1732,24396.0
c6fd2a4f50,74322.0
677f926344,71779.0
443c4e3e5f,73883.0
5a07af0de7,26242.0
32d2f667ba,4486.0
81d16d9a20,56116.0
2f382942da,12375.0
896d11de03,29614.0
4a17e60c06,26834.0
0793c5f32e,24257.0
844a09c4ae,59887.0
24841962da,31369.0
8bc67d0c60,25589.0
15293e4a81,13541.0
c73483f6a4,34213.0
36a435f03f,91636.0
4b64e17a26,68211.0
cd0900242c,
85a5dd6bf9,
245e5e7e41,99200.0
f1362bae6e,
40c77d99e9,91658.0
f63aa6e97b,59810.0
1942baf157,76187.0
ae7955edde,75018.0
f62c44cc36,82436.0
fbe9e1ca4a,67357.0
d8367008d7,22207.0
282df5470b,65210.0
7b3b06cd1e,9261.0
d443c2a98c,49167.0
3bd4e4ad50,56386.0
57b50ff3fc,18605.0
2206eee38b,65434.0
3af4fd998b,32849.0
eaebc224e9,23670.0
aeeafbbcb8,
d42a122382,49748.0
9e6cdbad25,14252.0
b5bd2f1292,21512.0
b0a8292a51,13636.0
9e1cedf1ff,15902.0
2957e34ce4,96381.0
38e14d9c2f,96569.0
692dde2088,27266.0
632d4a122a,45529.0
c64622a902,74976.0
12d244dcaa,21218.0
cc4bf4b8bc,
5a1bc1f4f3,74679.0
28ec39f9f6,40670.0
78f94c5c35,15075.0
e61a5cc3f5,14229.0
d02831a434,21133.0
3d1baba9d3,21139.0
b9be52f132,32148.0
8fb29d3678,19277.0
10ebd5006e,71120.0
4bd09a740e,10869.0
1940f441a5,14093.0
16de2ea797,10747.0
567be34a89,53205.0
f5ee901332,26918.0
edc899b0a1,54611.0
10ff3b9f35,93226.0
bd450ec2f4,7917.0
6192d4b602,22170.0
8c19fc623e,20254.0
4d11b24b97,
9d7d89368d,14184.0
2f1f5110a4,31241.0
243c63caae,90434.0
87d79812e4,74219.0
0e5090ae55,95592.0
fd199c3812,
43e339aca1,63845.0
df3c0ba82e,35864.0
96a9a48a7b,28802.0
4bd22d1056,14641.0
c3dade70a8,19258.0
17ca0e4c3f,76497.0
5fafb64395,48354.0
1da596de12,
630fdb7952,71768.0
f90dbe3777,34291.0
b52862a103,91650.0
c7f31acabf,25641.0
1fbe26a456,77712.0
c110b381d4,44395.0
a359319360,29423.0
c157e64b40,61307.0
e837972113,44388.0
e470329632,56156.0
f3ab908bd9,38462.0
7de215658a,55199.0
d15aa67f79,36228.0
0f24df0053,
7b7972334b,67800.0
2fa244017b,81318.0
bc79c10505,14561.0
8a6f5af668,34574.0
952319b66e,41092.0
335896ef07,86681.0
fbaf92c5e3,44355.0
27f047deec,19417.0
5474545373,
335b9044bc,46100.0
056054359b,20323.0
cd046ef405,13524.0
afbc12afcf,88363.0
310cd32d40,78333.0
2e4115bf3a,12265.0
4c7f78b9ae,99947.0
6752d247b8,34418.0
e8b0faee14,
0807080598,67792.0
aef963267c,82253.0
726a6073d9,14569.0
d7ac167875,59369.0
c8f27510ad,14578.0
d47f8e5364,10838.0
75f7c76b08,46144.0
92306d31ac,4992.0
1b38b7a461,49778.0
df24717dde,
cd2b6a0b1e,48573.0
03e0085110,37582.0
6b82b992e2,49549.0
4d3c72b94d,18584.0
537641c57f,48351.0
dbd2cf2dad,27248.0
9b9c0fb46d,41267.0
c8ebed9322,46556.0
e46a8bf491,35759.0
7f7113e60b,58897.0
17d0117cf4,61556.0
72a347f881,34290.0
8b065e7806,38600.0
360b6a425b,22626.0
6c9e6354b9,4900.0
3924e8ac17,89318.0
5ed653193b,60457.0
8be2c08cb2,67598.0
ae7b8d93cc,21559.0
d37aed2174,
7829dbd94d,38225.0
831c1658a0,31611.0
2e1c50eb10,
476b0f5549,3299.0
f270d9cff3,9176.0
982faf5b55,66859.0
9358514970,4435.0
9e1266a2ff,22201.0
43e78ff61a,79204.0
c1325bbf6d,32115.0
1ee55dc0b7,13529.0
46810f4cd2,13620.0
c96cd9b85b,96533.0
0abc2f6cd3,87560.0
8794ed342f,26539.0
e341c3a6f8,92571.0
02f107af2d,
ab3a63201f,
96d5a291e4,71310.0
0ddbe003db,90485.0
b2172688f1,63922.0
49c0222def,8035.0
0e26b6c62f,12437.0
125871cec4,73290.0
6a8a386214,74923.0
c77dbaee30,71488.0
a6737e47a3,41114.0
35900747c2,48417.0
0429208b31,26564.0
ea18b7f942,60475.0
9708fa1175,26133.0
3532f0567b,33501.0
52c043529e,82167.0
e4a18b900b,
59990b8655,14819.0
d61bd798f8,33492.0
66dbe74297,17140.0
38f35c5444,4675.0
289dea2033,69185.0
c98a4355fd,68694.0
afa4bf05f0,30264.0
287ba8b7e6,22981.0
5f870c41b8,71775.0
16bcf5f91b,70495.0
cdf6468676,
8112c011ea,18320.0
e8d7b5d093,50328.0
bafc641c8f,
7b29f6e500,34346.0
2c20c39667,10891.0
3074252085,1465.0
925fd9e43b,44954.0
c204338e0b,59146.0
48a77ae678,79624.0
f2a73e2a44,72100.0
5c8f6ab5e7,37593.0
a7d35b9e27,13504.0
401036a00f,70551.0
d11671a1db,29415.0
a1b1a191c0,33867.0
9be4937072,53780.0
a523a776ad,17268.0
805a6cd807,15934.0
bfaafb98a1,59834.0
218f9b9bc5,22512.0
805753c73b,21763.0
1027108198,40927.0
c1c36e5c0c,49613.0
728b99b89b,85301.0
213aba4d90,30909.0
65ad216bdf,40633.0
1ed48ca200,60498.0
9cd4a9218d,30938.0
e2d5dc3fc3,85283.0
b0bbb129ae,82268.0
35dbd61b4f,64437.0
6fa9703269,42985.0
2d4f8b37b5,72194.0
3c2fcf8727,
f9a2195731,75228.0
25e3b4978a,92621.0
b828d5e70e,73520.0
ffb890bed6,4854.0
324f485c96,32771.0
c587c5d6f9,60538.0
e73fb94d67,48436.0
37cde07844,15397.0
f79f813289,51443.0
1d79cbb733,70860.0
f4f9cef107,23831.0
25767ca73c,24009.0
8cb7cc2550,47317.0
65ce2073ba,89217.0
51eca46bc2,13278.0
6e59fe3460,49570.0
9248d077fd,21542.0
6c3e6609f0,69131.0
2876bc0be6,67754.0
5c0e3ede3c,40898.0
ffab905eb5,50828.0
7398042516,34217.0
7bce574aef,40864.0
1fe28f21c7,54319.0
cbf2074948,
c64533cc15,70202.0
3ddb8a0182,10638.0
94723afb69,59598.0
0f5c14807e,
2f31c43195,24670.0
7ed6c05d9c,49798.0
7e256481b7,53605.0
6d021bafe6,29404.0
9526f42700,55686.0
02bb8e6e82,29566.0
bef43dc1c9,
c9ca96a1c0,31207.0
079a0fddcc,65267.0
c47f0a64ab,39161.0
855d1abceb,58521.0
5581ed3edc,60418.0
e59909926e,49602.0
b09a2e4b78,49868.0
4bd5720dc6,49731.0
c16c2f5773,26258.0
f105a96f65,11075.0
c843b32d7b,18596.0
e4a970bc94,44303.0
74a86622d2,49535.0
e728f025ec,59779.0
73ab962405,72220.0
7e0866d8bf,68823.0
e9a2dea397,41146.0
aac779125c,68852.0
961d060a44,65288.0
d46d4ecab0,11013.0
4105ae90f8,14231.0
9797ddc15c,21553.0
229b355d7d,52624.0
dc617984fa,
962fd8a2de,6742.0
67ae4064be,
731291906c,15741.0
9d2900ca89,26143.0
cee589e123,58198.0
aa7635f11a,27239.0
b1111e29ca,40547.0
5eda536aa9,51178.0
6c161c86c6,60466.0
011a6865b1,31221.0
b01e1aa2ad,15832.0
44e6a86705,72886.0
e1fb372cbb,25428.0
f68b95a7d2,40747.0
a5e251f6a3,68664.0
31f468db23,
d77946656e,30908.0
70e73c8a89,61255.0
59522b486f,
05d4735655,42626.0
14759b2f45,67603.0
6a3cc0234a,67238.0
45435b93d6,57592.0
cbf16bf642,32177.0
a5ae9e07cc,
03f53a22bd,23801.0
965a5c83b7,15001.0
7e947d8ccf,
8067b7716d,72535.0
2a0a59152b,72599.0
72a25caa51,86995.0
c0b7f64167,19139.0
fb88b1170f,64358.0
0fd88ea1ab,4951.0
809ef28c69,26862.0
b7a7f7cfcb,58967.0
ed735e7779,31552.0
9e47bd1e88,4935.0
ff7d0b6d8b,89344.0
3c81c5a6a5,12399.0
a754d28441,80737.0
e7f1befb17,87553.0
6ee96427b2,
7efb23629c,74711.0
7df90d15e8,14663.0
30f03d7ad7,38914.0
70a6d2f288,71462.0
b7ef410039,71430.0
27d4765e99,80722.0
ec3ad4c6de,59576.0
41bc1721b0,14959.0
b65ba1aae1,42145.0
bac34fcd69,63494.0
1e18f644c6,41541.0
6aa0d30046,25617.0
2841906ac9,53514.0
a1159ac671,15873.0
c62ceca53d,50746.0
dc82073673,68775.0
bb40c9eebe,18659.0
b409c6318d,63640.0
c737a710a6,78428.0
83420232b6,40710.0
ff979f830a,59360.0
d71f76eda7,88368.0
0ef608a73f,60455.0
d9336abf51,42822.0
640c176833,46080.0
cd8ea85c36,33468.0
4ce7e48024,
b7f0d97d63,12737.0
bd9ddcff6f,68390.0
cd5312f5c5,48416.0
2987102180,59856.0
ccb07eeb84,31297.0
ab092517ad,38550.0
4e8f8e6f14,47301.0
8f287008eb,65257.0
be4f0e920f,
62a5397ef7,
2aac3f364d,64466.0
bb908eb6c8,35476.0
7630eae9a4,23663.0
38f0be968b,
e162f364e7,48319.0
005e3b3899,49816.0
2112f213af,21227.0
0d7af2093a,67215.0
6540a07dd5,53943.0
77574d1862,71151.0
6e65aaee72,45779.0
2b67e5bbd2,
b2113a921b,85348.0
fb2ea22a65,49616.0
76fbb5d715,22964.0
a354e0c554,9151.0
2c2f27d161,53748.0
37c492a390,50838.0
ce357a0290,23014.0
b8f4f8efec,4305.0
3783b3e1b8,54503.0
ac242e82a9,70449.0
938cd7c1b6,12287.0
d19193fe21,7665.0
ba918464df,79162.0
013a8536d3,40654.0
ff89466526,38146.0
54d5fe0e6a,78319.0
4f951c2c2c,13659.0
6487653ed4,61214.0
8ac445c163,51439.0
8d279a31b0,46307.0
7876d29228,12753.0
24664ebe41,48301.0
9d75b6daa9,66878.0
950a8ba426,49716.0
a771542e9f,68201.0
15d75fb0ed,15043.0
d6b92d1ea5,
e933bf9d70,28897.0
288bdfe84f,53412.0
c83314b522,47483.0
1503b5a955,
9b5a96869e,72413.0
edb6090f1a,52514.0
fec855aebc,74275.0
1777eb3a14,91224.0
281449092c,49769.0
56359504d4,4401.0
41ab54841f,13284.0
aa900ec136,70258.0
829b937ca8,51494.0
a4956c9cce,90476.0
54baa93c32,64765.0
07eed5e7f8,75211.0
178266e3ef,48293.0
3695106531,55875.0
a8f2594132,49567.0
bf96fb7ff8,42810.0
4d80ad1996,3307.0
a7d5da4203,42791.0
334e904a34,86869.0
6d5b351180,71766.0
01472278d7,61267.0
83525955e7,25609.0
885c17a2b1,39718.0
69ec6cde2a,12400.0
9536a0033d,33151.0
8075b11074,
2514c2abe2,78367.0
15a454cd7c,72378.0
a38fb97cbf,
f3230d3b04,63592.0
6585d724fb,48566.0
862f46fc2d,78364.0
e58fc87d0a,61227.0
bed79cc61d,
aabaf47e5b,40584.0
ce3e489e25,13417.0
fa8cf8f328,13478.0
1a57a94c76,48397.0
ad2c0e90b0,16348.0
17b9e4f696,32883.0
370b468a6f,1177.0
a8390ed677,78413.0
5d49b7c264,22621.0
6ed1e18819,
8887443525,26879.0
75c55c1859,
a964e1068e,49263.0
35d08899e3,84700.0
f4f11ab5fb,26221.0
c7b0db7965,52586.0
a9d200509a,44425.0
90525eb355,31585.0
c2f6f6bc48,59796.0
bc61745b84,33518.0
0e4f79ba72,93251.0
602d8be16f,33487.0
a9e1079423,37612.0
a2ac31aef4,
1cc542b49b,68858.0
a313586b28,14617.0
b6bec42918,67361.0
49e0a12ad1,91187.0
8a5a9c256d,15843.0
8ebaa45311,30246.0
3baad376e8,1136.0
b371b58276,34123.0
